Date;Valor;Ativo
17/04/2020;78990;^BVSP
20/04/2020;78973;^BVSP
22/04/2020;80687;^BVSP
23/04/2020;79673;^BVSP
24/04/2020;75331;^BVSP
27/04/2020;78239;^BVSP
28/04/2020;81312;^BVSP
29/04/2020;83171;^BVSP
30/04/2020;80506;^BVSP
04/05/2020;78876;^BVSP
05/05/2020;79471;^BVSP
06/05/2020;79064;^BVSP
07/05/2020;78119;^BVSP
08/05/2020;80263;^BVSP
11/05/2020;79065;^BVSP
12/05/2020;77872;^BVSP
13/05/2020;77772;^BVSP
14/05/2020;79011;^BVSP
15/05/2020;77557;^BVSP
18/05/2020;81194;^BVSP
19/05/2020;80742;^BVSP
20/05/2020;81319;^BVSP
21/05/2020;83027;^BVSP
22/05/2020;82173;^BVSP
25/05/2020;85663;^BVSP
26/05/2020;85469;^BVSP
27/05/2020;87946;^BVSP
28/05/2020;86949;^BVSP
29/05/2020;87403;^BVSP
01/06/2020;88620;^BVSP
02/06/2020;91046;^BVSP
03/06/2020;93002;^BVSP
04/06/2020;93829;^BVSP
05/06/2020;94637;^BVSP
08/06/2020;97645;^BVSP
09/06/2020;96747;^BVSP
10/06/2020;94686;^BVSP
12/06/2020;92795;^BVSP
15/06/2020;92376;^BVSP
16/06/2020;93531;^BVSP
17/06/2020;95547;^BVSP
18/06/2020;96125;^BVSP
19/06/2020;96572;^BVSP
22/06/2020;95336;^BVSP
23/06/2020;95975;^BVSP
24/06/2020;94377;^BVSP
25/06/2020;95983;^BVSP
26/06/2020;93834;^BVSP
29/06/2020;95735;^BVSP
30/06/2020;95056;^BVSP
01/07/2020;96203;^BVSP
02/07/2020;96235;^BVSP
03/07/2020;96765;^BVSP
06/07/2020;98937;^BVSP
07/07/2020;97761;^BVSP
08/07/2020;99770;^BVSP
09/07/2020;99160;^BVSP
10/07/2020;100032;^BVSP
13/07/2020;98697;^BVSP
14/07/2020;100440;^BVSP
15/07/2020;101791;^BVSP
16/07/2020;100553;^BVSP
17/07/2020;102888;^BVSP
20/07/2020;104426;^BVSP
21/07/2020;104310;^BVSP
22/07/2020;104290;^BVSP
23/07/2020;102293;^BVSP
24/07/2020;102382;^BVSP
27/07/2020;104477;^BVSP
28/07/2020;104109;^BVSP
29/07/2020;105605;^BVSP
30/07/2020;105009;^BVSP
31/07/2020;102912;^BVSP
03/08/2020;102830;^BVSP
04/08/2020;101216;^BVSP
05/08/2020;102802;^BVSP
06/08/2020;104126;^BVSP
07/08/2020;102776;^BVSP
10/08/2020;103444;^BVSP
11/08/2020;102174;^BVSP
12/08/2020;102118;^BVSP
13/08/2020;100461;^BVSP
14/08/2020;101353;^BVSP
17/08/2020;99595;^BVSP
18/08/2020;102065;^BVSP
19/08/2020;100854;^BVSP
20/08/2020;101468;^BVSP
21/08/2020;101521;^BVSP
24/08/2020;102298;^BVSP
25/08/2020;102118;^BVSP
26/08/2020;100627;^BVSP
27/08/2020;100624;^BVSP
28/08/2020;102143;^BVSP
31/08/2020;99369;^BVSP
01/09/2020;102168;^BVSP
02/09/2020;101911;^BVSP
03/09/2020;100721;^BVSP
04/09/2020;101242;^BVSP
08/09/2020;100050;^BVSP
09/09/2020;101292;^BVSP
10/09/2020;98835;^BVSP
11/09/2020;98363;^BVSP
14/09/2020;100275;^BVSP
15/09/2020;100298;^BVSP
16/09/2020;99676;^BVSP
17/09/2020;100098;^BVSP
18/09/2020;98290;^BVSP
21/09/2020;96991;^BVSP
22/09/2020;97294;^BVSP
23/09/2020;95735;^BVSP
24/09/2020;97012;^BVSP
25/09/2020;96999;^BVSP
28/09/2020;94666;^BVSP
29/09/2020;93580;^BVSP
30/09/2020;94603;^BVSP
01/10/2020;95479;^BVSP
02/10/2020;94016;^BVSP
05/10/2020;96089;^BVSP
06/10/2020;95615;^BVSP
07/10/2020;95526;^BVSP
08/10/2020;97920;^BVSP
09/10/2020;97483;^BVSP
13/10/2020;98503;^BVSP
14/10/2020;99334;^BVSP
15/10/2020;99054;^BVSP
16/10/2020;98309;^BVSP
19/10/2020;98658;^BVSP
20/10/2020;100540;^BVSP
21/10/2020;100552;^BVSP
22/10/2020;101918;^BVSP
23/10/2020;101260;^BVSP
26/10/2020;101017;^BVSP
27/10/2020;99606;^BVSP
28/10/2020;95369;^BVSP
29/10/2020;96582;^BVSP
30/10/2020;93952;^BVSP
03/11/2020;95587;^BVSP
04/11/2020;97811;^BVSP
05/11/2020;100774;^BVSP
06/11/2020;100799;^BVSP
09/11/2020;103913;^BVSP
10/11/2020;105351;^BVSP
11/11/2020;104532;^BVSP
12/11/2020;102175;^BVSP
13/11/2020;104512;^BVSP
16/11/2020;106430;^BVSP
17/11/2020;107229;^BVSP
18/11/2020;106483;^BVSP
19/11/2020;106517;^BVSP
23/11/2020;107379;^BVSP
24/11/2020;109786;^BVSP
25/11/2020;110133;^BVSP
26/11/2020;110227;^BVSP
27/11/2020;110575;^BVSP
30/11/2020;108888;^BVSP
01/12/2020;111335;^BVSP
02/12/2020;111814;^BVSP
03/12/2020;112919;^BVSP
04/12/2020;113682;^BVSP
07/12/2020;113625;^BVSP
08/12/2020;113571;^BVSP
09/12/2020;112722;^BVSP
10/12/2020;114992;^BVSP
11/12/2020;115323;^BVSP
14/12/2020;114975;^BVSP
15/12/2020;116146;^BVSP
16/12/2020;117947;^BVSP
17/12/2020;118157;^BVSP
18/12/2020;117679;^BVSP
21/12/2020;116016;^BVSP
22/12/2020;116348;^BVSP
23/12/2020;117857;^BVSP
28/12/2020;119051;^BVSP
29/12/2020;119475;^BVSP
30/12/2020;119306;^BVSP
04/01/2021;118558;^BVSP
05/01/2021;119223;^BVSP
06/01/2021;119851;^BVSP
07/01/2021;121956;^BVSP
08/01/2021;125077;^BVSP
11/01/2021;122807;^BVSP
12/01/2021;123998;^BVSP
13/01/2021;122040;^BVSP
14/01/2021;123481;^BVSP
15/01/2021;120502;^BVSP
18/01/2021;121242;^BVSP
19/01/2021;120673;^BVSP
20/01/2021;119708;^BVSP
21/01/2021;118443;^BVSP
22/01/2021;117172;^BVSP
26/01/2021;116464;^BVSP
27/01/2021;115882;^BVSP
28/01/2021;119314;^BVSP
29/01/2021;116007;^BVSP
01/02/2021;117365;^BVSP
02/02/2021;118234;^BVSP
03/02/2021;119725;^BVSP
04/02/2021;119261;^BVSP
05/02/2021;119925;^BVSP
08/02/2021;119516;^BVSP
09/02/2021;119429;^BVSP
10/02/2021;118430;^BVSP
11/02/2021;119235;^BVSP
12/02/2021;119116;^BVSP
17/02/2021;120391;^BVSP
18/02/2021;119140;^BVSP
19/02/2021;118748;^BVSP
22/02/2021;112668;^BVSP
23/02/2021;115227;^BVSP
24/02/2021;115668;^BVSP
25/02/2021;112256;^BVSP
26/02/2021;110035;^BVSP
01/03/2021;110335;^BVSP
02/03/2021;111540;^BVSP
03/03/2021;111184;^BVSP
04/03/2021;112690;^BVSP
05/03/2021;115202;^BVSP
08/03/2021;110612;^BVSP
09/03/2021;111331;^BVSP
10/03/2021;112776;^BVSP
11/03/2021;114984;^BVSP
12/03/2021;114160;^BVSP
15/03/2021;114851;^BVSP
16/03/2021;114019;^BVSP
17/03/2021;116549;^BVSP
18/03/2021;114835;^BVSP
19/03/2021;116222;^BVSP
22/03/2021;114979;^BVSP
23/03/2021;113262;^BVSP
24/03/2021;112064;^BVSP
25/03/2021;113750;^BVSP
26/03/2021;114781;^BVSP
29/03/2021;115419;^BVSP
30/03/2021;116850;^BVSP
31/03/2021;116634;^BVSP
01/04/2021;115253;^BVSP
05/04/2021;117518;^BVSP
06/04/2021;117499;^BVSP
07/04/2021;117624;^BVSP
08/04/2021;118313;^BVSP
09/04/2021;117670;^BVSP
12/04/2021;118812;^BVSP
13/04/2021;119297;^BVSP
14/04/2021;120295;^BVSP
15/04/2021;120701;^BVSP
16/04/2021;121114;^BVSP
19/04/2021;120934;^BVSP
20/04/2021;120062;^BVSP
22/04/2021;119371;^BVSP
23/04/2021;120530;^BVSP
26/04/2021;120595;^BVSP
27/04/2021;119388;^BVSP
28/04/2021;121053;^BVSP
29/04/2021;120066;^BVSP
30/04/2021;118894;^BVSP
03/05/2021;119209;^BVSP
04/05/2021;117712;^BVSP
05/05/2021;119564;^BVSP
06/05/2021;119921;^BVSP
07/05/2021;122038;^BVSP
10/05/2021;121909;^BVSP
11/05/2021;122964;^BVSP
12/05/2021;119710;^BVSP
13/05/2021;120706;^BVSP
14/05/2021;121881;^BVSP
17/05/2021;122938;^BVSP
18/05/2021;122980;^BVSP
19/05/2021;122636;^BVSP
20/05/2021;122701;^BVSP
21/05/2021;122592;^BVSP
24/05/2021;124032;^BVSP
25/05/2021;122988;^BVSP
26/05/2021;123989;^BVSP
27/05/2021;124367;^BVSP
28/05/2021;125561;^BVSP
31/05/2021;126216;^BVSP
01/06/2021;128267;^BVSP
02/06/2021;129601;^BVSP
04/06/2021;130126;^BVSP
07/06/2021;130776;^BVSP
08/06/2021;129787;^BVSP
09/06/2021;129907;^BVSP
10/06/2021;130076;^BVSP
11/06/2021;129441;^BVSP
14/06/2021;130208;^BVSP
15/06/2021;130091;^BVSP
16/06/2021;129259;^BVSP
17/06/2021;128057;^BVSP
18/06/2021;128405;^BVSP
21/06/2021;129265;^BVSP
22/06/2021;128767;^BVSP
23/06/2021;128428;^BVSP
24/06/2021;129514;^BVSP
25/06/2021;127256;^BVSP
28/06/2021;127429;^BVSP
29/06/2021;127327;^BVSP
30/06/2021;126802;^BVSP
01/07/2021;125666;^BVSP
02/07/2021;127622;^BVSP
05/07/2021;126920;^BVSP
06/07/2021;125095;^BVSP
07/07/2021;127019;^BVSP
08/07/2021;125428;^BVSP
12/07/2021;127594;^BVSP
13/07/2021;128168;^BVSP
14/07/2021;128407;^BVSP
15/07/2021;127468;^BVSP
16/07/2021;125960;^BVSP
19/07/2021;124395;^BVSP
20/07/2021;125401;^BVSP
21/07/2021;125929;^BVSP
22/07/2021;126147;^BVSP
23/07/2021;125053;^BVSP
26/07/2021;126004;^BVSP
27/07/2021;124612;^BVSP
28/07/2021;126286;^BVSP
29/07/2021;125675;^BVSP
30/07/2021;121801;^BVSP
02/08/2021;122516;^BVSP
03/08/2021;123577;^BVSP
04/08/2021;121801;^BVSP
05/08/2021;121633;^BVSP
06/08/2021;122810;^BVSP
09/08/2021;123019;^BVSP
10/08/2021;122202;^BVSP
11/08/2021;122056;^BVSP
12/08/2021;120701;^BVSP
13/08/2021;121194;^BVSP
16/08/2021;119180;^BVSP
17/08/2021;117904;^BVSP
18/08/2021;116643;^BVSP
19/08/2021;117165;^BVSP
20/08/2021;118053;^BVSP
23/08/2021;117472;^BVSP
24/08/2021;120211;^BVSP
25/08/2021;120818;^BVSP
26/08/2021;118724;^BVSP
27/08/2021;120678;^BVSP
30/08/2021;119740;^BVSP
31/08/2021;118781;^BVSP
01/09/2021;119396;^BVSP
02/09/2021;116677;^BVSP
03/09/2021;116933;^BVSP
06/09/2021;117869;^BVSP
08/09/2021;113413;^BVSP
09/09/2021;115361;^BVSP
10/09/2021;114286;^BVSP
13/09/2021;116404;^BVSP
14/09/2021;116181;^BVSP
15/09/2021;115063;^BVSP
16/09/2021;113794;^BVSP
17/09/2021;111439;^BVSP
20/09/2021;108844;^BVSP
21/09/2021;110250;^BVSP
22/09/2021;112282;^BVSP
23/09/2021;114064;^BVSP
24/09/2021;113283;^BVSP
27/09/2021;113583;^BVSP
28/09/2021;110124;^BVSP
29/09/2021;111107;^BVSP
30/09/2021;110979;^BVSP
01/10/2021;112900;^BVSP
04/10/2021;110393;^BVSP
05/10/2021;110458;^BVSP
06/10/2021;110560;^BVSP
07/10/2021;110585;^BVSP
08/10/2021;112833;^BVSP
11/10/2021;112180;^BVSP
13/10/2021;113456;^BVSP
14/10/2021;113185;^BVSP
15/10/2021;114648;^BVSP
18/10/2021;114428;^BVSP
19/10/2021;110673;^BVSP
20/10/2021;110786;^BVSP
21/10/2021;107735;^BVSP
22/10/2021;106296;^BVSP
25/10/2021;108715;^BVSP
26/10/2021;106420;^BVSP
27/10/2021;106363;^BVSP
28/10/2021;105705;^BVSP
29/10/2021;103501;^BVSP
01/11/2021;105551;^BVSP
03/11/2021;105617;^BVSP
04/11/2021;103412;^BVSP
05/11/2021;104824;^BVSP
08/11/2021;104781;^BVSP
09/11/2021;105535;^BVSP
10/11/2021;105968;^BVSP
11/11/2021;107725;^BVSP
12/11/2021;106312;^BVSP
16/11/2021;104508;^BVSP
17/11/2021;102945;^BVSP
18/11/2021;102524;^BVSP
19/11/2021;103035;^BVSP
22/11/2021;102122;^BVSP
23/11/2021;103663;^BVSP
24/11/2021;104514;^BVSP
25/11/2021;105811;^BVSP
26/11/2021;102224;^BVSP
29/11/2021;102814;^BVSP
30/11/2021;101915;^BVSP
01/12/2021;100775;^BVSP
02/12/2021;104466;^BVSP
03/12/2021;105070;^BVSP
06/12/2021;106859;^BVSP
07/12/2021;107558;^BVSP
08/12/2021;108096;^BVSP
09/12/2021;106291;^BVSP
10/12/2021;107758;^BVSP
13/12/2021;107383;^BVSP
14/12/2021;106760;^BVSP
15/12/2021;107370;^BVSP
16/12/2021;108212;^BVSP
17/12/2021;107201;^BVSP
20/12/2021;105020;^BVSP
21/12/2021;105500;^BVSP
22/12/2021;105244;^BVSP
23/12/2021;104891;^BVSP
27/12/2021;105531;^BVSP
28/12/2021;104864;^BVSP
29/12/2021;104107;^BVSP
30/12/2021;104822;^BVSP
03/01/2022;103922;^BVSP
04/01/2022;103514;^BVSP
05/01/2022;101006;^BVSP
06/01/2022;101561;^BVSP
07/01/2022;102719;^BVSP
10/01/2022;101945;^BVSP
11/01/2022;103779;^BVSP
12/01/2022;105686;^BVSP
13/01/2022;105530;^BVSP
14/01/2022;106928;^BVSP
17/01/2022;106692;^BVSP
18/01/2022;106522;^BVSP
19/01/2022;108013;^BVSP
20/01/2022;109102;^BVSP
21/01/2022;108942;^BVSP
24/01/2022;107752;^BVSP
25/01/2022;109845;^BVSP
26/01/2022;111573;^BVSP
27/01/2022;112315;^BVSP
28/01/2022;111478;^BVSP
31/01/2022;112388;^BVSP
01/02/2022;113147;^BVSP
02/02/2022;112161;^BVSP
03/02/2022;111696;^BVSP
04/02/2022;112245;^BVSP
07/02/2022;111996;^BVSP
08/02/2022;112234;^BVSP
09/02/2022;112461;^BVSP
10/02/2022;113359;^BVSP
11/02/2022;113572;^BVSP
14/02/2022;113807;^BVSP
15/02/2022;114660;^BVSP
16/02/2022;115181;^BVSP
17/02/2022;113528;^BVSP
18/02/2022;112768;^BVSP
21/02/2022;111725;^BVSP
22/02/2022;112892;^BVSP
23/02/2022;112008;^BVSP
24/02/2022;111592;^BVSP
25/02/2022;113142;^BVSP
02/03/2022;115174;^BVSP
03/03/2022;115166;^BVSP
04/03/2022;114474;^BVSP
07/03/2022;111593;^BVSP
08/03/2022;111203;^BVSP
09/03/2022;113900;^BVSP
10/03/2022;113663;^BVSP
11/03/2022;111713;^BVSP
14/03/2022;109928;^BVSP
15/03/2022;108959;^BVSP
16/03/2022;111112;^BVSP
17/03/2022;113076;^BVSP
18/03/2022;115311;^BVSP
21/03/2022;116155;^BVSP
22/03/2022;117272;^BVSP
23/03/2022;117457;^BVSP
24/03/2022;119053;^BVSP
25/03/2022;119081;^BVSP
28/03/2022;118738;^BVSP
29/03/2022;120014;^BVSP
30/03/2022;120260;^BVSP
31/03/2022;119999;^BVSP
01/04/2022;121570;^BVSP
04/04/2022;121280;^BVSP
05/04/2022;118885;^BVSP
06/04/2022;118228;^BVSP
07/04/2022;118862;^BVSP
08/04/2022;118322;^BVSP
11/04/2022;116953;^BVSP
12/04/2022;116147;^BVSP
13/04/2022;116782;^BVSP
14/04/2022;116182;^BVSP
18/04/2022;115687;^BVSP
19/04/2022;115057;^BVSP
20/04/2022;114344;^BVSP
22/04/2022;111078;^BVSP
25/04/2022;110685;^BVSP
26/04/2022;108213;^BVSP
27/04/2022;109349;^BVSP
28/04/2022;109919;^BVSP
29/04/2022;107876;^BVSP
02/05/2022;106639;^BVSP
03/05/2022;106528;^BVSP
04/05/2022;108344;^BVSP
05/05/2022;105304;^BVSP
06/05/2022;105135;^BVSP
09/05/2022;103250;^BVSP
10/05/2022;103110;^BVSP
11/05/2022;104397;^BVSP
12/05/2022;105688;^BVSP
13/05/2022;106924;^BVSP
16/05/2022;108233;^BVSP
17/05/2022;108789;^BVSP
18/05/2022;106247;^BVSP
19/05/2022;107005;^BVSP
20/05/2022;108488;^BVSP
23/05/2022;110346;^BVSP
24/05/2022;110581;^BVSP
25/05/2022;110580;^BVSP
26/05/2022;111890;^BVSP
27/05/2022;111942;^BVSP
30/05/2022;111032;^BVSP
31/05/2022;111351;^BVSP
01/06/2022;111360;^BVSP
02/06/2022;112393;^BVSP
03/06/2022;111102;^BVSP
06/06/2022;110186;^BVSP
07/06/2022;110070;^BVSP
08/06/2022;108368;^BVSP
09/06/2022;107094;^BVSP
10/06/2022;105481;^BVSP
13/06/2022;102598;^BVSP
14/06/2022;102063;^BVSP
15/06/2022;102807;^BVSP
17/06/2022;99825;^BVSP
20/06/2022;99853;^BVSP
21/06/2022;99685;^BVSP
22/06/2022;99522;^BVSP
23/06/2022;98080;^BVSP
24/06/2022;98672;^BVSP
27/06/2022;100764;^BVSP
28/06/2022;100591;^BVSP
29/06/2022;99622;^BVSP
30/06/2022;98542;^BVSP
01/07/2022;98954;^BVSP
04/07/2022;98609;^BVSP
05/07/2022;98295;^BVSP
06/07/2022;98719;^BVSP
07/07/2022;100730;^BVSP
08/07/2022;100289;^BVSP
11/07/2022;98212;^BVSP
12/07/2022;98271;^BVSP
13/07/2022;97881;^BVSP
14/07/2022;96121;^BVSP
15/07/2022;96551;^BVSP
18/07/2022;96916;^BVSP
19/07/2022;98245;^BVSP
20/07/2022;98287;^BVSP
21/07/2022;99033;^BVSP
22/07/2022;98925;^BVSP
25/07/2022;100270;^BVSP
26/07/2022;99772;^BVSP
27/07/2022;101438;^BVSP
28/07/2022;102597;^BVSP
29/07/2022;103165;^BVSP
01/08/2022;102225;^BVSP
02/08/2022;103362;^BVSP
03/08/2022;103775;^BVSP
04/08/2022;105892;^BVSP
05/08/2022;106472;^BVSP
08/08/2022;108402;^BVSP
09/08/2022;108651;^BVSP
10/08/2022;110236;^BVSP
11/08/2022;109718;^BVSP
12/08/2022;112764;^BVSP
15/08/2022;113032;^BVSP
16/08/2022;113512;^BVSP
17/08/2022;113708;^BVSP
18/08/2022;113813;^BVSP
19/08/2022;111496;^BVSP
22/08/2022;110501;^BVSP
23/08/2022;112857;^BVSP
24/08/2022;112898;^BVSP
25/08/2022;113532;^BVSP
26/08/2022;112299;^BVSP
29/08/2022;112323;^BVSP
30/08/2022;110431;^BVSP
31/08/2022;109523;^BVSP
01/09/2022;110405;^BVSP
02/09/2022;110864;^BVSP
05/09/2022;112203;^BVSP
06/09/2022;109764;^BVSP
08/09/2022;109916;^BVSP
09/09/2022;112300;^BVSP
12/09/2022;113407;^BVSP
13/09/2022;110794;^BVSP
14/09/2022;110547;^BVSP
15/09/2022;109954;^BVSP
16/09/2022;109280;^BVSP
19/09/2022;111824;^BVSP
20/09/2022;112517;^BVSP
21/09/2022;111936;^BVSP
22/09/2022;114070;^BVSP
23/09/2022;111716;^BVSP
26/09/2022;109114;^BVSP
27/09/2022;108376;^BVSP
28/09/2022;108451;^BVSP
29/09/2022;107664;^BVSP
30/09/2022;110037;^BVSP
03/10/2022;116134;^BVSP
04/10/2022;116230;^BVSP
05/10/2022;117198;^BVSP
06/10/2022;117561;^BVSP
07/10/2022;116375;^BVSP
10/10/2022;115941;^BVSP
11/10/2022;114827;^BVSP
13/10/2022;114300;^BVSP
14/10/2022;112072;^BVSP
17/10/2022;113624;^BVSP
18/10/2022;115743;^BVSP
19/10/2022;116274;^BVSP
20/10/2022;117171;^BVSP
21/10/2022;119929;^BVSP
24/10/2022;116013;^BVSP
25/10/2022;114626;^BVSP
26/10/2022;112764;^BVSP
27/10/2022;114641;^BVSP
28/10/2022;114539;^BVSP
31/10/2022;116037;^BVSP
01/11/2022;116929;^BVSP
03/11/2022;116896;^BVSP
04/11/2022;118155;^BVSP
07/11/2022;115342;^BVSP
08/11/2022;116160;^BVSP
09/11/2022;113580;^BVSP
10/11/2022;109775;^BVSP
11/11/2022;112253;^BVSP
14/11/2022;113161;^BVSP
16/11/2022;110243;^BVSP
17/11/2022;109703;^BVSP
18/11/2022;108880;^BVSP
21/11/2022;109748;^BVSP
22/11/2022;109037;^BVSP
23/11/2022;108683;^BVSP
24/11/2022;111831;^BVSP
25/11/2022;108977;^BVSP
28/11/2022;108782;^BVSP
29/11/2022;110910;^BVSP
30/11/2022;112486;^BVSP
01/12/2022;110926;^BVSP
02/12/2022;111924;^BVSP
05/12/2022;109401;^BVSP
06/12/2022;109533;^BVSP
07/12/2022;109361;^BVSP
08/12/2022;107245;^BVSP
09/12/2022;107689;^BVSP
12/12/2022;105264;^BVSP
13/12/2022;103892;^BVSP
14/12/2022;103803;^BVSP
15/12/2022;103738;^BVSP
16/12/2022;102825;^BVSP
19/12/2022;104530;^BVSP
20/12/2022;106979;^BVSP
21/12/2022;107313;^BVSP
22/12/2022;107317;^BVSP
23/12/2022;109698;^BVSP
26/12/2022;108738;^BVSP
27/12/2022;108347;^BVSP
28/12/2022;110237;^BVSP
29/12/2022;110031;^BVSP
